,file_name,extension,update_stamp,full_path,source
440,._4126499367,_4126499367,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4126499367,portableSSD
441,._1687926651,_1687926651,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1687926651,portableSSD
442,._4146382461,_4146382461,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4146382461,portableSSD
443,._0980356728,_0980356728,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0980356728,portableSSD
444,._0294110991,_0294110991,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0294110991,portableSSD
445,._1255387089,_1255387089,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1255387089,portableSSD
446,._2442186215,_2442186215,2023-01-05 10:09:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2442186215,portableSSD
447,._0719885384,_0719885384,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0719885384,portableSSD
448,._4172670837,_4172670837,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4172670837,portableSSD
449,._1376710096,_1376710096,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1376710096,portableSSD
450,._3516616716,_3516616716,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3516616716,portableSSD
451,._0861109485,_0861109485,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0861109485,portableSSD
452,._2379086070,_2379086070,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2379086070,portableSSD
453,._1954696532,_1954696532,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1954696532,portableSSD
454,._3139294210,_3139294210,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3139294210,portableSSD
455,._0238962600,_0238962600,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0238962600,portableSSD
456,._2524180424,_2524180424,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2524180424,portableSSD
457,._1404196430,_1404196430,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1404196430,portableSSD
458,._2531854536,_2531854536,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2531854536,portableSSD
459,._1119399015,_1119399015,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1119399015,portableSSD
460,._3279368497,_3279368497,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3279368497,portableSSD
461,._1892430639,_1892430639,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1892430639,portableSSD
462,._4126499368,_4126499368,2023-01-05 10:09:54,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4126499368,portableSSD
463,._2159154985,_2159154985,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2159154985,portableSSD
464,._0628966950,_0628966950,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0628966950,portableSSD
465,._2389393257,_2389393257,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2389393257,portableSSD
466,._4057784572,_4057784572,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4057784572,portableSSD
467,._3896290003,_3896290003,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3896290003,portableSSD
468,._0537322531,_0537322531,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0537322531,portableSSD
469,._3675106601,_3675106601,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3675106601,portableSSD
470,._3139294211,_3139294211,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3139294211,portableSSD
471,._4172670838,_4172670838,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4172670838,portableSSD
472,._0980356727,_0980356727,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0980356727,portableSSD
473,._0861109484,_0861109484,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0861109484,portableSSD
474,._4084960732,_4084960732,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4084960732,portableSSD
475,._2576387329,_2576387329,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2576387329,portableSSD
476,._0294110990,_0294110990,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0294110990,portableSSD
477,._0507578762,_0507578762,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0507578762,portableSSD
478,._0719885385,_0719885385,2023-01-05 10:09:55,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0719885385,portableSSD
479,._2442186214,_2442186214,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2442186214,portableSSD
480,._3516616717,_3516616717,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3516616717,portableSSD
481,._1376710097,_1376710097,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1376710097,portableSSD
482,._1713258270,_1713258270,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1713258270,portableSSD
483,._4146382460,_4146382460,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4146382460,portableSSD
484,._4063734422,_4063734422,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4063734422,portableSSD
485,._2442186213,_2442186213,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2442186213,portableSSD
486,._3172686010,_3172686010,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3172686010,portableSSD
487,._4042002865,_4042002865,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4042002865,portableSSD
488,._1869470123,_1869470123,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1869470123,portableSSD
489,._1722060048,_1722060048,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1722060048,portableSSD
490,._0076593093,_0076593093,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0076593093,portableSSD
491,._1869470124,_1869470124,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1869470124,portableSSD
492,._2639189050,_2639189050,2023-01-05 10:09:56,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2639189050,portableSSD
493,._4087448091,_4087448091,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4087448091,portableSSD
494,._2577737061,_2577737061,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2577737061,portableSSD
495,._3119541757,_3119541757,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3119541757,portableSSD
496,._0111537763,_0111537763,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0111537763,portableSSD
497,._4265905640,_4265905640,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4265905640,portableSSD
498,._1927495994,_1927495994,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1927495994,portableSSD
499,._0111537764,_0111537764,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0111537764,portableSSD
500,._4179937802,_4179937802,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4179937802,portableSSD
501,._0371653515,_0371653515,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0371653515,portableSSD
502,._1927495993,_1927495993,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1927495993,portableSSD
503,._4098439587,_4098439587,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4098439587,portableSSD
504,._3647958410,_3647958410,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3647958410,portableSSD
505,._3936859995,_3936859995,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3936859995,portableSSD
506,._3817162909,_3817162909,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3817162909,portableSSD
507,._0040610537,_0040610537,2023-01-05 10:09:57,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0040610537,portableSSD
508,._3298780926,_3298780926,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3298780926,portableSSD
509,._3492077147,_3492077147,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3492077147,portableSSD
510,._1928189300,_1928189300,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1928189300,portableSSD
511,._2803342347,_2803342347,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2803342347,portableSSD
512,._4022819575,_4022819575,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4022819575,portableSSD
513,._2444348467,_2444348467,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2444348467,portableSSD
514,._1907895021,_1907895021,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1907895021,portableSSD
515,._4131174016,_4131174016,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4131174016,portableSSD
516,._1061730690,_1061730690,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1061730690,portableSSD
517,._0420687482,_0420687482,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0420687482,portableSSD
518,._1156541311,_1156541311,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1156541311,portableSSD
519,._3226382154,_3226382154,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3226382154,portableSSD
520,._4087448090,_4087448090,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4087448090,portableSSD
521,._3119541756,_3119541756,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3119541756,portableSSD
522,._3287385121,_3287385121,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3287385121,portableSSD
523,._2542116722,_2542116722,2023-01-05 10:09:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2542116722,portableSSD
524,._4265905641,_4265905641,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4265905641,portableSSD
525,._3226382153,_3226382153,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3226382153,portableSSD
526,._3455528526,_3455528526,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3455528526,portableSSD
527,._3922957436,_3922957436,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3922957436,portableSSD
528,._0076593092,_0076593092,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0076593092,portableSSD
529,._2639189051,_2639189051,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2639189051,portableSSD
530,._3289099772,_3289099772,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3289099772,portableSSD
531,._1486222842,_1486222842,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1486222842,portableSSD
532,._1722060049,_1722060049,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1722060049,portableSSD
533,._1907895020,_1907895020,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1907895020,portableSSD
534,._2444348466,_2444348466,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2444348466,portableSSD
535,._0420687483,_0420687483,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0420687483,portableSSD
536,._2803342346,_2803342346,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._2803342346,portableSSD
537,._4130428729,_4130428729,2023-01-05 10:09:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4130428729,portableSSD
538,._1304811783,_1304811783,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._1304811783,portableSSD
539,._0040610536,_0040610536,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._0040610536,portableSSD
540,._3947044645,_3947044645,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3947044645,portableSSD
541,._3492077146,_3492077146,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3492077146,portableSSD
542,._3435210299,_3435210299,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3435210299,portableSSD
543,._4098439586,_4098439586,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._4098439586,portableSSD
544,._3333574076,_3333574076,2023-01-05 10:10:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/._3333574076,portableSSD
545,Anton-2021-Overexpression of c-Met is Associat.pdf,pdf,2022-07-25 18:01:36,/Volumes/portableSSD/Endnote/MET.Data/PDF/3755258196/Anton-2021-Overexpression of c-Met is Associat.pdf,portableSSD
546,._Anton-2021-Overexpression of c-Met is Associat.pdf,pdf,2023-01-05 10:09:25,/Volumes/portableSSD/Endnote/MET.Data/PDF/3755258196/._Anton-2021-Overexpression of c-Met is Associat.pdf,portableSSD
547,Yan-2022-Met-RANTES preserves the blood-brain.pdf,pdf,2023-01-04 11:19:59,/Volumes/portableSSD/Endnote/MET.Data/PDF/3172686008/Yan-2022-Met-RANTES preserves the blood-brain.pdf,portableSSD
548,._Yan-2022-Met-RANTES preserves the blood-brain.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/3172686008/._Yan-2022-Met-RANTES preserves the blood-brain.pdf,portableSSD
549,Lu-2022-Turning up the heat on non-immunoreact.pdf,pdf,2023-01-04 11:47:19,/Volumes/portableSSD/Endnote/MET.Data/PDF/2860117064/Lu-2022-Turning up the heat on non-immunoreact.pdf,portableSSD
550,._Lu-2022-Turning up the heat on non-immunoreact.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/2860117064/._Lu-2022-Turning up the heat on non-immunoreact.pdf,portableSSD
551,Thompson-2022-PSMA as a Theranostic Target in.pdf,pdf,2023-01-04 11:36:30,/Volumes/portableSSD/Endnote/MET.Data/PDF/1395235127/Thompson-2022-PSMA as a Theranostic Target in.pdf,portableSSD
552,._Thompson-2022-PSMA as a Theranostic Target in.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/1395235127/._Thompson-2022-PSMA as a Theranostic Target in.pdf,portableSSD
553,Al-Jammali-2022-Bradyarrhythmia After Remdesiv.pdf,pdf,2022-07-25 12:23:19,/Volumes/portableSSD/Endnote/MET.Data/PDF/2044897763/Al-Jammali-2022-Bradyarrhythmia After Remdesiv.pdf,portableSSD
554,._Al-Jammali-2022-Bradyarrhythmia After Remdesiv.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/2044897763/._Al-Jammali-2022-Bradyarrhythmia After Remdesiv.pdf,portableSSD
555,Stein-2021-Precision Medicine in Oncology_ A R.pdf,pdf,2023-01-04 11:21:22,/Volumes/portableSSD/Endnote/MET.Data/PDF/3520709987/Stein-2021-Precision Medicine in Oncology_ A R.pdf,portableSSD
556,._Stein-2021-Precision Medicine in Oncology_ A R.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/3520709987/._Stein-2021-Precision Medicine in Oncology_ A R.pdf,portableSSD
557,Beres-2022-[Usage of high-flow oxygen therapy.pdf,pdf,2023-01-04 11:50:02,/Volumes/portableSSD/Endnote/MET.Data/PDF/2229656756/Beres-2022-[Usage of high-flow oxygen therapy.pdf,portableSSD
558,._Beres-2022-[Usage of high-flow oxygen therapy.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/2229656756/._Beres-2022-[Usage of high-flow oxygen therapy.pdf,portableSSD
559,Gupta-2022-Dysglycemia screening with oral glu.pdf,pdf,2022-07-25 12:37:53,/Volumes/portableSSD/Endnote/MET.Data/PDF/3259267546/Gupta-2022-Dysglycemia screening with oral glu.pdf,portableSSD
560,._Gupta-2022-Dysglycemia screening with oral glu.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/3259267546/._Gupta-2022-Dysglycemia screening with oral glu.pdf,portableSSD
561,Gianoli-2022-Description of a New Labyrinthine.pdf,pdf,2022-07-25 12:37:25,/Volumes/portableSSD/Endnote/MET.Data/PDF/2534935307/Gianoli-2022-Description of a New Labyrinthine.pdf,portableSSD
562,._Gianoli-2022-Description of a New Labyrinthine.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/2534935307/._Gianoli-2022-Description of a New Labyrinthine.pdf,portableSSD
563,Topel-2021-High glucose induced c-Met activati.pdf,pdf,2022-08-03 17:09:36,/Volumes/portableSSD/Endnote/MET.Data/PDF/3006968068/Topel-2021-High glucose induced c-Met activati.pdf,portableSSD
564,._Topel-2021-High glucose induced c-Met activati.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/3006968068/._Topel-2021-High glucose induced c-Met activati.pdf,portableSSD
565,Zuo-2022-Effects on the Cell Barrier Function.pdf,pdf,2022-07-25 18:03:18,/Volumes/portableSSD/Endnote/MET.Data/PDF/0038649718/Zuo-2022-Effects on the Cell Barrier Function.pdf,portableSSD
566,._Zuo-2022-Effects on the Cell Barrier Function.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/0038649718/._Zuo-2022-Effects on the Cell Barrier Function.pdf,portableSSD
567,Cho-2021-Discrepancy between the Demand and Su.pdf,pdf,2023-01-04 11:21:51,/Volumes/portableSSD/Endnote/MET.Data/PDF/0352118605/Cho-2021-Discrepancy between the Demand and Su.pdf,portableSSD
568,._Cho-2021-Discrepancy between the Demand and Su.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/0352118605/._Cho-2021-Discrepancy between the Demand and Su.pdf,portableSSD
569,Ko-2022-Quick Sequential Organ Failure Assessm.pdf,pdf,2023-01-04 11:21:40,/Volumes/portableSSD/Endnote/MET.Data/PDF/1244316436/Ko-2022-Quick Sequential Organ Failure Assessm.pdf,portableSSD
570,._Ko-2022-Quick Sequential Organ Failure Assessm.pdf,pdf,2023-01-05 10:09:26,/Volumes/portableSSD/Endnote/MET.Data/PDF/1244316436/._Ko-2022-Quick Sequential Organ Failure Assessm.pdf,portableSSD
571,Zhang-2022-Exercise and Metformin Intervention.pdf,pdf,2023-01-04 11:46:18,/Volumes/portableSSD/Endnote/MET.Data/PDF/4013483728/Zhang-2022-Exercise and Metformin Intervention.pdf,portableSSD
572,._Zhang-2022-Exercise and Metformin Intervention.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/4013483728/._Zhang-2022-Exercise and Metformin Intervention.pdf,portableSSD
573,Nelson-2021-Evaluation of the Implementation o.pdf,pdf,2023-01-04 11:38:00,/Volumes/portableSSD/Endnote/MET.Data/PDF/0349517444/Nelson-2021-Evaluation of the Implementation o.pdf,portableSSD
574,._Nelson-2021-Evaluation of the Implementation o.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/0349517444/._Nelson-2021-Evaluation of the Implementation o.pdf,portableSSD
575,Berrondo-2022-Adherence to Perioperative Antib.pdf,pdf,2022-07-25 12:24:20,/Volumes/portableSSD/Endnote/MET.Data/PDF/2053999932/Berrondo-2022-Adherence to Perioperative Antib.pdf,portableSSD
576,._Berrondo-2022-Adherence to Perioperative Antib.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/2053999932/._Berrondo-2022-Adherence to Perioperative Antib.pdf,portableSSD
577,Ji-2022-Clinical trials of stem cell-based the.pdf,pdf,2022-07-25 12:38:33,/Volumes/portableSSD/Endnote/MET.Data/PDF/3456866951/Ji-2022-Clinical trials of stem cell-based the.pdf,portableSSD
578,._Ji-2022-Clinical trials of stem cell-based the.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/3456866951/._Ji-2022-Clinical trials of stem cell-based the.pdf,portableSSD
579,Wu-2022-Soldier Caste-Specific Protein 1 Is In.pdf,pdf,2023-01-04 11:46:52,/Volumes/portableSSD/Endnote/MET.Data/PDF/0309198986/Wu-2022-Soldier Caste-Specific Protein 1 Is In.pdf,portableSSD
580,._Wu-2022-Soldier Caste-Specific Protein 1 Is In.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/0309198986/._Wu-2022-Soldier Caste-Specific Protein 1 Is In.pdf,portableSSD
581,di Martino-2022-Incidence trends for twelve ca.pdf,pdf,2023-01-04 11:37:19,/Volumes/portableSSD/Endnote/MET.Data/PDF/1335354339/di Martino-2022-Incidence trends for twelve ca.pdf,portableSSD
582,._di Martino-2022-Incidence trends for twelve ca.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/1335354339/._di Martino-2022-Incidence trends for twelve ca.pdf,portableSSD
583,Huang-2022-Metformin activates Wnt_beta-cateni.pdf,pdf,2023-01-04 11:47:34,/Volumes/portableSSD/Endnote/MET.Data/PDF/3439037745/Huang-2022-Metformin activates Wnt_beta-cateni.pdf,portableSSD
584,._Huang-2022-Metformin activates Wnt_beta-cateni.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/3439037745/._Huang-2022-Metformin activates Wnt_beta-cateni.pdf,portableSSD
585,Fujibayashi-2022-LATS kinases and SLUG regulat.pdf,pdf,2022-07-25 12:37:08,/Volumes/portableSSD/Endnote/MET.Data/PDF/2407636607/Fujibayashi-2022-LATS kinases and SLUG regulat.pdf,portableSSD
586,._Fujibayashi-2022-LATS kinases and SLUG regulat.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/2407636607/._Fujibayashi-2022-LATS kinases and SLUG regulat.pdf,portableSSD
587,Asad Zadeh Vost-2022-Biomarker Testing Pattern.pdf,pdf,2022-07-25 18:01:47,/Volumes/portableSSD/Endnote/MET.Data/PDF/4204148803/Asad Zadeh Vost-2022-Biomarker Testing Pattern.pdf,portableSSD
588,._Asad Zadeh Vost-2022-Biomarker Testing Pattern.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/4204148803/._Asad Zadeh Vost-2022-Biomarker Testing Pattern.pdf,portableSSD
589,Kalbas-2022-A retrospective cohort study of 27.pdf,pdf,2023-01-04 11:20:52,/Volumes/portableSSD/Endnote/MET.Data/PDF/0943947738/Kalbas-2022-A retrospective cohort study of 27.pdf,portableSSD
590,._Kalbas-2022-A retrospective cohort study of 27.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/0943947738/._Kalbas-2022-A retrospective cohort study of 27.pdf,portableSSD
591,Sabaj-Diez-2022-[Dr. Juan Noe and the birth of.pdf,pdf,2022-07-25 12:49:14,/Volumes/portableSSD/Endnote/MET.Data/PDF/2059344234/Sabaj-Diez-2022-[Dr. Juan Noe and the birth of.pdf,portableSSD
592,._Sabaj-Diez-2022-[Dr. Juan Noe and the birth of.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/2059344234/._Sabaj-Diez-2022-[Dr. Juan Noe and the birth of.pdf,portableSSD
593,Parnikh-2022-A Study of the Relationship betwe.pdf,pdf,2022-07-25 12:48:14,/Volumes/portableSSD/Endnote/MET.Data/PDF/1007277217/Parnikh-2022-A Study of the Relationship betwe.pdf,portableSSD
594,._Parnikh-2022-A Study of the Relationship betwe.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/1007277217/._Parnikh-2022-A Study of the Relationship betwe.pdf,portableSSD
595,Sharma-2022-Relationship between gene expressi.pdf,pdf,2022-07-25 12:49:22,/Volumes/portableSSD/Endnote/MET.Data/PDF/4130428730/Sharma-2022-Relationship between gene expressi.pdf,portableSSD
596,._Sharma-2022-Relationship between gene expressi.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/4130428730/._Sharma-2022-Relationship between gene expressi.pdf,portableSSD
597,Amin-2022-Health-related quality of life score.pdf,pdf,2023-01-04 11:43:09,/Volumes/portableSSD/Endnote/MET.Data/PDF/1402961681/Amin-2022-Health-related quality of life score.pdf,portableSSD
598,._Amin-2022-Health-related quality of life score.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/1402961681/._Amin-2022-Health-related quality of life score.pdf,portableSSD
599,Lopez-Cortes-2022-The close interaction betwee.pdf,pdf,2023-01-04 11:49:13,/Volumes/portableSSD/Endnote/MET.Data/PDF/2059344233/Lopez-Cortes-2022-The close interaction betwee.pdf,portableSSD
600,._Lopez-Cortes-2022-The close interaction betwee.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/2059344233/._Lopez-Cortes-2022-The close interaction betwee.pdf,portableSSD
601,Dhillon-2022-Umbilical Cord-Derived Stem Cells.pdf,pdf,2022-07-25 12:25:58,/Volumes/portableSSD/Endnote/MET.Data/PDF/1395235128/Dhillon-2022-Umbilical Cord-Derived Stem Cells.pdf,portableSSD
602,._Dhillon-2022-Umbilical Cord-Derived Stem Cells.pdf,pdf,2023-01-05 10:09:27,/Volumes/portableSSD/Endnote/MET.Data/PDF/1395235128/._Dhillon-2022-Umbilical Cord-Derived Stem Cells.pdf,portableSSD
603,Giannone-2022-Atrial Fibrillation and the Risk.pdf,pdf,2022-07-25 12:37:19,/Volumes/portableSSD/Endnote/MET.Data/PDF/0349517445/Giannone-2022-Atrial Fibrillation and the Risk.pdf,portableSSD
604,._Giannone-2022-Atrial Fibrillation and the Risk.pdf,pdf,2023-01-05 10:09:28,/Volumes/portableSSD/Endnote/MET.Data/PDF/0349517445/._Giannone-2022-Atrial Fibrillation and the Risk.pdf,portableSSD
605,Lessans-2022-The effect of BNT162b2 SARS-CoV-2.pdf,pdf,2022-07-25 12:40:04,/Volumes/portableSSD/Endnote/MET.Data/PDF/4013483729/Lessans-2022-The effect of BNT162b2 SARS-CoV-2.pdf,portableSSD
606,._Lessans-2022-The effect of BNT162b2 SARS-CoV-2.pdf,pdf,2023-01-05 10:09:28,/Volumes/portableSSD/Endnote/MET.Data/PDF/4013483729/._Lessans-2022-The effect of BNT162b2 SARS-CoV-2.pdf,portableSSD
